tweet_id, tweet_time, tweet_author, tweet_author_id,    tweet_language, tweet_geo, tweet_text
624494442544652288,Fri Jul 24 08:20:52 +0000 2015,MMINAUGI,2265464934,en,,@JSHUGI we must!!! Hahaha :p
624494442364342273,Fri Jul 24 08:20:52 +0000 2015,DigitalMktgHub,2362649516,en,,"@kimcanhomes Really very stylish &amp; trendy! Good going Kim, Keep it up :)"
624494442255380480,Fri Jul 24 08:20:52 +0000 2015,HartleysRooms,1399374661,en,,@Opera_North love it! Have a #FabFriday :)
624494441525477377,Fri Jul 24 08:20:52 +0000 2015,tabithaca1dwe11,3248601378,en,,FaceTime with Calum on the weekend while constantly messaging Luke :) https://t.co/UTosEIoktF
624494440208465920,Fri Jul 24 08:20:51 +0000 2015,jnlazts,2524861862,en,,@FetusJuju  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
624494439755587585,Fri Jul 24 08:20:51 +0000 2015,FiftySquidVideo,3238484015,en,,"@jellybrations well thanks guys, we will be sure to do all of those things! Hope you're ok :)"
624494439294054400,Fri Jul 24 08:20:51 +0000 2015,filbarsonline,1184600126,en,,"@vltrdlcrz No info yet. We'll announce as soon as we get them, #Filbarbarian! :)"
624494439122239488,Fri Jul 24 08:20:51 +0000 2015,Solebear,22472565,en,,@yeastieboys I've not been to your beer talks but I'd say that having 2 broken arms is more of a issue than being being 1 testicle light :)
624494438879002624,Fri Jul 24 08:20:51 +0000 2015,desigink,22640231,en,,So proud!! :D :D Night Social App by Katerina Maniataki - Design Ideas http://t.co/WIsq6iBxv8 via @designideaspics
624494438455353344,Fri Jul 24 08:20:51 +0000 2015,Chiara_MUFC,326500251,en,,"@AvishkarPanday Ahh, alright :) Just wanna know if it's worthwhile. Judging by some tech reviews, it's better than Windows 8"
624494438392401920,Fri Jul 24 08:20:51 +0000 2015,daghene,1325174221,en,,"@jlmakes found that later, sorry for asking a stupid question. Loving the plugin so far! Also loved your bass slap on IG, I play too! :)"
624494438010765312,Fri Jul 24 08:20:51 +0000 2015,Emmaallen1996,375240592,en,,@onlytheshelley 6pm is when the doors open for everyone with  (VIP/general) tickets to get there seats early and watch support acts!!:)
624494437670846464,Fri Jul 24 08:20:51 +0000 2015,nxrryenmalik,534315670,en,,@liamsmyteddy fback? :)
624494437121568768,Fri Jul 24 08:20:51 +0000 2015,TopTravelCentar,599976002,en,"{u'type': u'Point', u'coordinates': [44.82306564, 20.45619185]}",LONDON Baby!:)) #toptravelcentar #ttctop #lux #luxurytravel #beograd #srbija #travel #putovanja… https://t.co/HJYBWA0N22
624494436626604032,Fri Jul 24 08:20:50 +0000 2015,eswater_care,605332037,en,,"@WendyFigueira Thank you Wendy. We provide the fresh water for the area, @AnglianWater provide the drainage service. Amy :)"
624494435133341696,Fri Jul 24 08:20:50 +0000 2015,mervigonzales,220327564,en,,Homebound. :D HAHAHAYS.
624494434470617088,Fri Jul 24 08:20:50 +0000 2015,EricaFlames1D,2490096967,en,,@zaynahoranpayno Your Welcome! :D
624494433795485696,Fri Jul 24 08:20:50 +0000 2015,95njsicora,3325704353,en,,Yeeeeah ! :D …
624494433698975744,Fri Jul 24 08:20:50 +0000 2015,RS_Djzagonfijze,2786221991,en,,@Uruk_Hai2222 moar kittehs will be incoming :D
624494432017121280,Fri Jul 24 08:20:49 +0000 2015,rachpower10,119938369,en,,Looking forward to meeting @nicklevine at @sift towers today! :)
624494431949975552,Fri Jul 24 08:20:49 +0000 2015,EllasKitchenUK,390030093,en,,@kerryjackson201 Yippeee! We hope you + your little one enjoy some scrummy recipes :)
624494431828230144,Fri Jul 24 08:20:49 +0000 2015,16EDDY16,1229669570,en,,@KillaEarth ur bio. I moved from MCPE -&gt; Vainglory :) u with me?
624494431517831168,Fri Jul 24 08:20:49 +0000 2015,neilwiinston,114688529,en,,@czagnzls It's one of those days I wish @ibetreyes was here :))
624494431119347712,Fri Jul 24 08:20:49 +0000 2015,CampbellElmer,1401462278,en,,@metrotrains thanks :)
624494429559099393,Fri Jul 24 08:20:49 +0000 2015,haileybajaily,20881934,en,,Awesome @metrotrains driver on the 6:01 Lilydale from FSS.  Give that man a raise :-) #magicalmysterytour
624494429278089216,Fri Jul 24 08:20:49 +0000 2015,OFFICIALBWCW,2420025654,en,,"@neskaife chek the rules and  how to join :D 
you can chek our weebly"
624494429102075904,Fri Jul 24 08:20:49 +0000 2015,TatiDonbass,829604287,en,,@EdwinaAlexander Good luck in London this weekend! Have a super results! Great support from Donetsk :)) ;)) ;)))
624494427839467520,Fri Jul 24 08:20:48 +0000 2015,mappingmegan,1329438223,en,,@SkyscannerUSA thanks! London is my favorite city on earth! Wishing you a wicked weekend :)
624494426170257408,Fri Jul 24 08:20:48 +0000 2015,AdvancedJo1nery,2571026534,en,,Thanks for the follows @rosbailey2_ros @CircuitElec :)
624494425868079104,Fri Jul 24 08:20:48 +0000 2015,jnlazts,2524861862,en,,@rolly2416  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
624494425729822720,Fri Jul 24 08:20:48 +0000 2015,WickedWrapping,310215518,en,,"@Tanyawarren Thanks for following!
If you need anything printed; from personalised gift wrap to business cards/stationery- get in touch :)"
624494425478180864,Fri Jul 24 08:20:48 +0000 2015,auspost,96234820,en,,"@zXw0lfXz Hi Adrian, you should have this parcel on Monday or Tuesday :) -Pris"
624494425125818369,Fri Jul 24 08:20:48 +0000 2015,teresacutmore,218068029,en,,@TheLuckyHand @neonblaze72 Back in 80s I wz pattern cutting/making &amp; buttonhole finishing 4my designer friend's famous clients :)
624494425071181824,Fri Jul 24 08:20:48 +0000 2015,hereispaige,613159502,en,,I have to get up in three and a half hours :)
624494423435554816,Fri Jul 24 08:20:47 +0000 2015,_Gozmit,2644643073,en,"{u'type': u'Point', u'coordinates': [-27.83756, 25.91817]}","""P"" keeps me alive :p :p"
624494422667825152,Fri Jul 24 08:20:47 +0000 2015,AiFfa_Ain,2551783356,en,,Trial spm be nice :)
624494422508503040,Fri Jul 24 08:20:47 +0000 2015,Jazminnaaa_,2593756561,en,,@Diekno26 Happy birthdaaaaayyyy dinooo!!! :D
624494421871054848,Fri Jul 24 08:20:47 +0000 2015,TommyRichardsPT,206814362,en,,Cardio done! STEAK on the go this time. Cue the photo. :p At my laptop putting things together! EXCITING :D http://t.co/xfv9CElbNH
624494420725997568,Fri Jul 24 08:20:47 +0000 2015,Shelbyann514,325895698,en,,fav if ur up &amp; u like guinea pigs :-)&lt;3 http://t.co/e8ffJ2a5ro
624494420134506496,Fri Jul 24 08:20:46 +0000 2015,tmhcuddly,2993128488,en,,@otraclace where you live in the summer :D
624494420025544704,Fri Jul 24 08:20:46 +0000 2015,marcoma17884748,2585591612,en,,"Hi to all my bestfriends/friends out there! :""&gt; salamat sa mga nag.greet! :) Really Appreciated guise :-* Godbless y'all :)&lt;3"
624494419983642624,Fri Jul 24 08:20:46 +0000 2015,mishsolomon,28542355,en,,@applewriter you can do it! :D
624494419761192960,Fri Jul 24 08:20:46 +0000 2015,mhickeydavid,3167229314,en,,"Dear Crush, You're the ""Apple of my eye"" :)"
624494419530653696,Fri Jul 24 08:20:46 +0000 2015,DavidDarnes,33643481,en,,@CorstianBoerman it ain't bad :)
624494419220267010,Fri Jul 24 08:20:46 +0000 2015,RentAHeroGaming,2814534524,en,,@GadgetAddictsUK @YouTube Thanks GA!  :D
624494418687619072,Fri Jul 24 08:20:46 +0000 2015,JoSerratore,107207832,en,,@charliebateman4 @BMA_Models You deserve it for all your fab work :) Good work Charles #workhard #models
624494417773117440,Fri Jul 24 08:20:46 +0000 2015,AufaZatin,1307340494,en,,Follow my instagram @aufazatin :D
624494417227988993,Fri Jul 24 08:20:46 +0000 2015,Tyaas0788,1424921312,en,,Done :) @fannyelf7 @dhilaelf2 @gheolya @ks_ys3424 @seevia_1524 @sulpa_aiden
624494416590434304,Fri Jul 24 08:20:46 +0000 2015,dr_b3m1,69232902,en,,"Ain't it too early forrit!!..wah happened to tea,bread and bacon/butter @Alpacino_jay: Done with the Afang soup, making semo is next :D"""
624494416196075520,Fri Jul 24 08:20:46 +0000 2015,Anirbaan0307,2814540464,en,,One word? :p https://t.co/pfxsm8w3eT
624494416175038465,Fri Jul 24 08:20:46 +0000 2015,nxcolem,300024207,en,,brb going somewhere im forced to go :-)
624494416053579776,Fri Jul 24 08:20:45 +0000 2015,workingmumy,2411337557,en,,Check out my #blog!! http://t.co/yJxIrWiMZ1. Let me know what you want to see :) #lbloggers #pbloggers #recipes #bookreview #toddlerlife
624494415810310144,Fri Jul 24 08:20:45 +0000 2015,kylizzlie,2967987732,en,,@TommoLouisSmile done too :)
624494415395074048,Fri Jul 24 08:20:45 +0000 2015,miniboro_dotcom,277642048,en,,"@waddoboro - doesnt it just, but where do they go from here, thats the question :)"
624494414820438016,Fri Jul 24 08:20:45 +0000 2015,Danangs24,544442418,en,,Tato bulat :D https://t.co/GTgsmxNjng
624494414140801024,Fri Jul 24 08:20:45 +0000 2015,babypuffnoona,1684434998,en,,"@babypuffinator cause i have no problem discussing these things, you know that :p"
624494412974788608,Fri Jul 24 08:20:45 +0000 2015,jnlazts,2524861862,en,,@edzelcastillo  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
624494412744278016,Fri Jul 24 08:20:45 +0000 2015,iangelidaki,582583835,en,,@MatthiasLissner @CarlHamlet Gosh this is so true! :D
624494410844082176,Fri Jul 24 08:20:44 +0000 2015,PayUmoney,975923682,en,,"@ankitsri24 Sure thing :) We have shared your suggestion with the concerned team, we are sure to get them back pretty soon."
624494409472569344,Fri Jul 24 08:20:44 +0000 2015,nxrryenmalik,534315670,en,,@surfboyliam fback? :)
624494409342545920,Fri Jul 24 08:20:44 +0000 2015,MacyKate_PH,3241497937,en,,"""@macykatemusic: You Know You Like It - DJ Snake - performed it at vid con todayyyyy :) https://t.co/ddaXAxtknE"""
624494409183293441,Fri Jul 24 08:20:44 +0000 2015,garrymcgovern,125578499,en,,"@MaxBlumenthal Hi Max, I was filming in Gaza a few months back. Would love retweet if you think it's good enough! :) https://t.co/l38a8bAd4z"
624494408826789888,Fri Jul 24 08:20:44 +0000 2015,aaron_metzz,3322564930,en,,@Diane_Delsigthis is what I see after logging into my game this morning ;) I will always remember your trip to BBB :) http://t.co/1gSi2Ntav7
624494408684015616,Fri Jul 24 08:20:44 +0000 2015,tryhrad,1328319193,en,,"I think I need to rest, goodnight :) xx"
624494408340082688,Fri Jul 24 08:20:44 +0000 2015,sankarshan,13479072,en,,@lalatenduM have you tried turning it off and on? :)
624494407639658497,Fri Jul 24 08:20:43 +0000 2015,nirvancal,1332462704,en,,"hi everyone, i love u all :-)"
624494407572545536,Fri Jul 24 08:20:43 +0000 2015,NautBronco14,152792083,en,,@CodyLatimerAunt i will :-)
624494407169937408,Fri Jul 24 08:20:43 +0000 2015,SullyPwnz,157753255,en,,I got both videos ready for tomorrow. I can sleep peacefully tonight! Goodnight everyone! :)
624494406234730496,Fri Jul 24 08:20:43 +0000 2015,SCFFundraising,1886017062,en,,@TheColorRunUK Thank you :-)
624494400689680384,Fri Jul 24 08:20:42 +0000 2015,ssoadnan143,3159634598,en,,Pc HOtel :) &lt;# :D http://t.co/69DmYEjBgK
624494399779540992,Fri Jul 24 08:20:42 +0000 2015,Burtonish_,114379213,en,,"@2min4roughing No, I'm 22! :) 18's legal age here. I don't drink that much at all really."
624494399414751232,Fri Jul 24 08:20:42 +0000 2015,Inkymole,22485502,en,,"@IronMillTech Also, what is it you want me to do with this info? I shan't be ditching @ecotricity! And I'll die before I vote Tory...:)"
624494399368634368,Fri Jul 24 08:20:42 +0000 2015,kavina21,1603218770,en,,@Beingsherry27 @shabnam2824 @kanchan789 @YoanSkAngel @MentionTo love u sis :))  #BajrangiBhaijaanHighestWeek1
624494398865321984,Fri Jul 24 08:20:41 +0000 2015,BarnStudioSigns,104137206,en,"{u'type': u'Point', u'coordinates': [54.27766136, -1.97544971]}","@amcyoung @peasbloss 
Ah, S'okay Andy!
Thank you-and yours! :)"
624494398835982340,Fri Jul 24 08:20:41 +0000 2015,marcosdne0202,350332096,en,,"@LampeLois Please follow me, I will return it soon follow :) #TuitUtil http://t.co/Fw5JKPrVxt"
624494398458433536,Fri Jul 24 08:20:41 +0000 2015,cranialfans,234773529,en,,"@SimonVictor87 Aww cheers bud. Yeah would have been good to see everyone, hope you are well :) x"
624494398101852160,Fri Jul 24 08:20:41 +0000 2015,jnlazts,2524861862,en,,@JonicaYacap  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
624494396021604352,Fri Jul 24 08:20:41 +0000 2015,Mizza_Clizza,28953571,en,,"@cliffords_ass @Michael5SOS awww... dont worry dear, you will get used to it :)"
624494392993255424,Fri Jul 24 08:20:40 +0000 2015,SavageBrogan,761107820,en,,@tomfooled @ReadingLibDems Great! I've got a lot to learn so I'll have lots of questions for you :D
624494392485634048,Fri Jul 24 08:20:40 +0000 2015,ntucmembership,2889379027,en,,@santhanaram You look like you are having lots of fun! We hope you had many good takeaways today :)
624494391219101696,Fri Jul 24 08:20:40 +0000 2015,McaCeo,1952192604,en,,Your smile makes me smile :).
624494390463967234,Fri Jul 24 08:20:39 +0000 2015,nxrryenmalik,534315670,en,,@94arrestinghes fback? :)
624494390111813632,Fri Jul 24 08:20:39 +0000 2015,gameruk84,3168884488,en,,Slept like a baby last night. Instead of waking up every 1hr :D
624494390069882880,Fri Jul 24 08:20:39 +0000 2015,wolfsadler,462074762,en,,genial :-) http://t.co/cMehv4MT2w
624494389566525440,Fri Jul 24 08:20:39 +0000 2015,yvette180,309825643,en,,@VisitLancashire @StAnnesBeachHut @LMuseums fab competition :)
624494389482516480,Fri Jul 24 08:20:39 +0000 2015,ardikacilik,3235235684,en,,@Seventh_Naruto yosh :)
624494387494547456,Fri Jul 24 08:20:39 +0000 2015,HannahWeeks86,1095714176,en,,@MrsPandP Thank you :)
624494387079303168,Fri Jul 24 08:20:39 +0000 2015,LavueHolliday,145001106,en,,I know I should be packing. But procrastinating is so much more fun. :) Plus I need some outfit sorting... http://t.co/ep39uOZsoM
624494386760409088,Fri Jul 24 08:20:39 +0000 2015,ThePastelWayMMC,2713164529,en,,"@ron_boll Hi! Saw who u follow and thought u might like ""Dark"" https://t.co/ZGFwvC5IxT .Plz let us know what u think :)"
624494385527287808,Fri Jul 24 08:20:38 +0000 2015,Hood_Girlxx,2427954385,en,,"Telling people at KFC to go buy ""she's kinda hot"" on iTunes :))) #dedicatedfan
@5SOS 💜💜💜💜"
624494385095397376,Fri Jul 24 08:20:38 +0000 2015,TheCrowLady,2767579111,en,,@RealCrimeMag Don't be daft.  Teething troubles.  You're allowed :-)
624494384013291520,Fri Jul 24 08:20:38 +0000 2015,BandQ,110647540,en,,@thestylebox Huxley looks so cool with his basket. Good choice of favourite shop too. :) Ben.
624494382520082432,Fri Jul 24 08:20:37 +0000 2015,TriangularRoom,296141804,en,,"@RaruShopping Thank you, I've sent them an email :)"
624494382369087488,Fri Jul 24 08:20:37 +0000 2015,FollowSlice,2594486350,en,,"Gamer Follow Train!
Follow Me
Retweet this
Follow all who retweeted
Gain active followers :) 120"
624494382226513920,Fri Jul 24 08:20:37 +0000 2015,Sintorra,1389784922,en,,@S0N0S_ Happy Birthday :)
624494380527800320,Fri Jul 24 08:20:37 +0000 2015,SimonZerafa,14132265,en,,Given Kepler 452b distance I propose  'Far Away' as a suitable name. Perhaps @PeterFHamilton1 fans can comment or suggest alternatives? :-)
624494380024524800,Fri Jul 24 08:20:37 +0000 2015,iwilsonysj,385439837,en,,@AnneHole @YouTube love using this :)
624494379055624193,Fri Jul 24 08:20:37 +0000 2015,twentyoneINA,2405171352,en,,"@gitawnchstr we made some changes in our final design, hope you like it :) https://t.co/EXt098GP9D"
624494378707513344,Fri Jul 24 08:20:37 +0000 2015,Attitude4Invtn,1439570792,en,,@ilian428cade Thanks for the retweet :)
624494377520492544,Fri Jul 24 08:20:36 +0000 2015,techcillin,2326885566,en,,#TGIF.......Happy Friday :) http://t.co/YUoHs2ZUYe
624494376291561472,Fri Jul 24 08:20:36 +0000 2015,James_R_Sanders,2873634310,en,,Off to Stockholm to see @EllinorKronsell tonight :) :*
624494376073490432,Fri Jul 24 08:20:36 +0000 2015,curse_girl,3307241788,en,,@MyMusicPL super :D
624494376027172865,Fri Jul 24 08:20:36 +0000 2015,avonfvcks,278802743,en,,alright &amp; last winner will be @bizzleftdemi :) dm me ur email
624494375943467008,Fri Jul 24 08:20:36 +0000 2015,miss__rizzy,44582978,en,,@Immanu3 thank you :)
624494375641477120,Fri Jul 24 08:20:36 +0000 2015,dandiscothe3rd,159424470,en,,@CFCDianaMonkey brilliant thanks for all the advice :-)
624494375486095360,Fri Jul 24 08:20:36 +0000 2015,_ttthii,1973276281,en,,Suite life of zack and Cody :-)
624494375071039488,Fri Jul 24 08:20:36 +0000 2015,hanedmondson,720617282,en,,S/o to my cat for destroying the back of my heel with his claws :-)
624494374865403905,Fri Jul 24 08:20:36 +0000 2015,nxrryenmalik,534315670,en,,@njhornylou fback? :)
624494374324273153,Fri Jul 24 08:20:36 +0000 2015,PritamdasGhosh,1940527441,en,,@KhushbooZG I heard lot of good things about this movie..will definitely watch it :)
624494373808377858,Fri Jul 24 08:20:35 +0000 2015,jnlazts,2524861862,en,,@akocjermy19  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
624494372369887232,Fri Jul 24 08:20:35 +0000 2015,Iqqtmiilu,3123735188,en,,Q. What does a blonde see when she looks into a box of cheerios? A. Donut seeds. :-)
624494372340543488,Fri Jul 24 08:20:35 +0000 2015,IwalidarmeI,2580088538,en,,I'm back :) sorry I had many problems :) http://t.co/BskkttBzSn
624494372076306432,Fri Jul 24 08:20:35 +0000 2015,LLFD_AnnShcan,166251151,en,,"@AliciaTan95 thanks! I know, they are the cutest! Love them! :-)"
624494370658648065,Fri Jul 24 08:20:35 +0000 2015,LioGestell,49119147,en,,Thanks @Stn_Ang :) ! #FFBack @SebIscariote @Ninoiudi @IR5_Cooder @twhiitney @pirlouit_be @Montishow @katiaely @EnglebertKo
624494370624901120,Fri Jul 24 08:20:35 +0000 2015,hoodftball_,1722128942,en,,@JackJackJohnson please put it on spotify too please? :)
624494370172104705,Fri Jul 24 08:20:35 +0000 2015,VCCareers,2291392908,en,,We've got the #FridayFeeling here in the VC Careers team today :) And we have a new #job to share too: http://t.co/0q92YpovkQ ^G
624494369584746496,Fri Jul 24 08:20:34 +0000 2015,Jay_Then_Are,2290408632,en,,"goodnight, fuck :)"
624494369454731264,Fri Jul 24 08:20:34 +0000 2015,Jiyeonsdt,3018109165,en,,@serxndipityrp done :)
624494369077334016,Fri Jul 24 08:20:34 +0000 2015,TGPSeries,336006487,en,,See you tonight for our #TGP1 test races! :)
624494368930570241,Fri Jul 24 08:20:34 +0000 2015,MohaleMotaung_,2496615095,en,,"What about us? ""@__KaraboM: 10 loners this side please :)"""
624494368867618816,Fri Jul 24 08:20:34 +0000 2015,jayholmes223,2298387062,en,,Hey @DeVoTrAv do you follow back average joe's that love the #BlueJays :)
624494368578236416,Fri Jul 24 08:20:34 +0000 2015,VinylBearTees,2699090430,en,,Some #vinylbear ice cream being made ready for the party :) https://t.co/YLmavlZPM2
624494368444035072,Fri Jul 24 08:20:34 +0000 2015,fieldfarefoods,453817821,en,,"#FF my BEST PALS &amp; FURBABY’S Luffs &amp; Hugs 4 the Weekend :) x 
@lancswitch3
@ILuvsScarlet
@LavenderPinks
@smartsog http://t.co/fIYPR3t2Ai"
624494368334807040,Fri Jul 24 08:20:34 +0000 2015,grazedotcom,19901890,en,,"@dansmith89 Glad to hear it, Dan! We're mega excited about our retail launch :) Don't forget to look for us in Boots and WHSmith, too!"
624494368087392256,Fri Jul 24 08:20:34 +0000 2015,Gotzefying,547807524,en,,@ZackAkihito if your ps3 was still good I'd say keep it but it's no use keeping it now though. Your choice :)
624494367621804032,Fri Jul 24 08:20:34 +0000 2015,MikelleLonsbury,434573304,en,,"It's still so nice out right now, I 💜 it! :) :) :)"
624494366367715328,Fri Jul 24 08:20:34 +0000 2015,grazedotcom,19901890,en,,"@Shenanigen5280 So are we, Shannon! Woohoo :)"
624494366124544000,Fri Jul 24 08:20:34 +0000 2015,vickyCliff0rd,149655673,en,,@5SOS_FAHUpdates @x123456789tine haha i got it dont worry! :D
624494365788930049,Fri Jul 24 08:20:34 +0000 2015,AnjaaniMonika,1102767236,en,,@BeSameerKapoor all awesome :D you okay na ? :D
624494365784805376,Fri Jul 24 08:20:34 +0000 2015,thesaltbar,1476884845,en,,"In two weeks we will be closing for a few days to redecorate.  Expect something a little different, ready for our second Birthday. :)"
624494364748746752,Fri Jul 24 08:20:33 +0000 2015,grazedotcom,19901890,en,,@bobwinder Thanks Bob! I'll be sure to pass that on to Ellie and Mairi for you :)
624494364576886784,Fri Jul 24 08:20:33 +0000 2015,FukItImStarvin,2584705699,en,,That pain from workouts i love but the pain when it impairs me from getting up uggghhhh dam does it fuck up a day of shit not getting dun :)
624494364136484864,Fri Jul 24 08:20:33 +0000 2015,GreenFrogUK,1160433217,en,,@EczemaNoMore Thanks for the follow :) our soaps are perfect for #eczema sufferers
624494363272441856,Fri Jul 24 08:20:33 +0000 2015,Reykimon18,848957756,en,,We r back :) http://t.co/cNNt8ODtO3
624494363083587584,Fri Jul 24 08:20:33 +0000 2015,grazedotcom,19901890,en,,"@BerKirby Yay! We're mega excited about our retail launch, so it's great to know that you feel the same :)"
624494362576027648,Fri Jul 24 08:20:33 +0000 2015,KrissyDClayton,1517418860,en,,@liamwaved Aww congrats! :)
624494360323723264,Fri Jul 24 08:20:32 +0000 2015,SF_Limeu,2267093299,en,,@SF_Umji followed ndee :))
624494360277721088,Fri Jul 24 08:20:32 +0000 2015,yoyocw,613648070,en,,@JuniorStyleLDN @Cricketlabelle @MelanieMse @GambadoChelsea @baby_bargainsUK @barbelinekids @TendreDeal A pleasure as always! :-)
624494360172863488,Fri Jul 24 08:20:32 +0000 2015,uovearipixu,3123690846,en,,Publilius Syrus The fear of death is more to be dreaded than death itself. :-)
624494360143495168,Fri Jul 24 08:20:32 +0000 2015,kaaaaaitlen,2497043575,en,,@leomanaids_ look here u little shit :-) I fell asleep &amp; then woke up &amp; thought u were asleep :-) PLUS this was earlier :-) so fuk u dude
624494359082237953,Fri Jul 24 08:20:32 +0000 2015,BraydenPacks,2879975198,en,,How do I check all the people i wanna unblock everyone :p
624494358524502016,Fri Jul 24 08:20:32 +0000 2015,ThePastelWayUT,2873386341,en,,@FridaybMaria Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :)
624494358327332865,Fri Jul 24 08:20:32 +0000 2015,Codestag,594640087,en,,"@walkyourcamera you'll need to manually tweak some php, but yeah :)"
624494356381040640,Fri Jul 24 08:20:31 +0000 2015,Keeten_,225558631,en,,Would be cool to fall asleep on the phone with oomf :-)
624494355420737536,Fri Jul 24 08:20:31 +0000 2015,tollerspi,2834238658,en,,@PippaLov @twinesocial Thank you very much Pippa :-)
624494355416489985,Fri Jul 24 08:20:31 +0000 2015,LNSYNCE,3240801627,en,,but wait! it's the 2nd year soon :) they get to go on the trip like all hschool 2nd years
624494354489446400,Fri Jul 24 08:20:31 +0000 2015,WforWoman,1725063128,en,,@Ramya0212 amen :) #WSaleLove
624494353659101184,Fri Jul 24 08:20:31 +0000 2015,TPConfessions,1154684840,en,,"The bus girl who uses long cardi almost everyday, everytime I see u, you'll be laughing/smiling :) you have a cute smile!"
624494353168343042,Fri Jul 24 08:20:30 +0000 2015,justadandak,275943570,en,,@bunbun78 great shot - safe trip back to HK - love that place :-)
624494349666123776,Fri Jul 24 08:20:30 +0000 2015,MiukuMac,254944117,en,,"@DavidBraben Why'd you program it for Acorn originally by the way, since C64 was (apart from the CPU) considerably more advanced? :)"
624494349586305028,Fri Jul 24 08:20:30 +0000 2015,Salmaradio,158581500,en,,#ONAIR! James Bay - Hold Back the River | 0878 0388 1033 | 0272 330670 :) :D
624494348856504320,Fri Jul 24 08:20:29 +0000 2015,jnlazts,2524861862,en,,@aldriannetabang  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
624494347833208833,Fri Jul 24 08:20:29 +0000 2015,atgalaxy,113188930,en,,Happiness is ... Seeing a photo of rescue mutt on twitter :) @Vivienneclore
624494347573071873,Fri Jul 24 08:20:29 +0000 2015,travelflat,134525908,en,,@mappingmegan absolutely. Waiting for that day :)
624494347073945600,Fri Jul 24 08:20:29 +0000 2015,nxrryenmalik,534315670,en,,@Bhoxzniall fback? :)
624494346969174016,Fri Jul 24 08:20:29 +0000 2015,bubybeth,326168151,en,,@ArgosHelpers hi :) I wondered if I sent you my order number if you could confirm for me that my delivery is definitely set for tomorrow?
624494345597665280,Fri Jul 24 08:20:29 +0000 2015,WeetabixEA,389481778,en,,You are very very okay... love does not ask why... :-) https://t.co/3RKmJ4LubB
624494345492692992,Fri Jul 24 08:20:29 +0000 2015,JithmiAl,843249362,en,,@Malan_Sanjaya yes switched back :) my lap is optimized for windows 7 Lu :|
624494345299738624,Fri Jul 24 08:20:29 +0000 2015,ImRaj26,139298909,en,,OMG :D #TweetOfTheDecade :Pa https://t.co/jBoixkQj2h
624494343554871297,Fri Jul 24 08:20:28 +0000 2015,DrtyChimichanga,635793624,en,,final grade for my class :-) http://t.co/YRytmftXPv
624494342942629888,Fri Jul 24 08:20:28 +0000 2015,Stephen_C_Ward,614939122,en,,@LouosaurusRex happiest of Fridays to you! have a great weekend :D
624494342930100224,Fri Jul 24 08:20:28 +0000 2015,Lee_Chetwynd,447509174,en,,@WOMADCHARLTONPK Thank you. See you later :-)
624494342221082625,Fri Jul 24 08:20:28 +0000 2015,odejaynaidoo,2581804448,en,,"#BBMme PIN:7DF9E60A , someone add my bbm pin, okayy :) ##bbmme #BBMpin #addmeonbbm ADD ME ON BBM ##bbmme #BBMpin  #addme MI PIN"
624494341592104960,Fri Jul 24 08:20:28 +0000 2015,HeeromaLavinia,2497969563,en,,Today's #FF - @CurlysCooking @beerandbaking @kneadtodough @vixyvonshock @mariannasbakery @collinscakery @sammiefeasting @NinaVictoriaCup :)
624494341441089536,Fri Jul 24 08:20:28 +0000 2015,Problemweight,2575589969,en,,@alive_madness tell me if it's better than normal menu :)
624494341202034688,Fri Jul 24 08:20:28 +0000 2015,OMARRAGHEB87,251005963,en,,@1ResilientSoul enjoy :)
624494340987994112,Fri Jul 24 08:20:28 +0000 2015,fuelplusfitness,41380683,en,,A year ago I married my first love and my best friend.  Thanks for an amazing year Glenn!  I love being your wife! :) http://t.co/CbiP1LHLuc
624494340971180032,Fri Jul 24 08:20:28 +0000 2015,johnisatomato,2423733426,en,,@leanna_decker whats ur height??? :))
624494340560289792,Fri Jul 24 08:20:27 +0000 2015,ShropshireLIB,3074699063,en,,"@LampShopOnline Ha ha love it! Thank you, same to you :-) any exciting plans? #TGIF"
624494340535156736,Fri Jul 24 08:20:27 +0000 2015,HausOfPaola,889235570,en,,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/kjV6NWyPKo.
624494340329590784,Fri Jul 24 08:20:27 +0000 2015,LauraAlyceH,3115892081,en,,@Yayeahyeah @weimingkam You did a fab job! :)
624494339004067844,Fri Jul 24 08:20:27 +0000 2015,AcionArena,2732293086,en,,"The Sculptor's Pillar 2015 is now available in @DOTA2 store!
Good thing they released it in store. :) #TI5 #dota2 http://t.co/KBM0p9jyZJ"
624494338387505154,Fri Jul 24 08:20:27 +0000 2015,jnlazts,2524861862,en,,@itsjrmr  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
